Site Id,Name,Met_Office_Id,Latitude,Longitude,Elevation
576ca9d8-701d-e811-a6d2-9cb6d0e28a40,SAPU,61722,13.566667,-15.933333,2
5a6ca9d8-701d-e811-a6d2-9cb6d0e28a40,BASSE,61731,13.316667,-14.216667,4
5d6ca9d8-701d-e811-a6d2-9cb6d0e28a40,FATOTO,61733,13.666667,-14.466667,17.5
606ca9d8-701d-e811-a6d2-9cb6d0e28a40,BISSAU AEROPORTO,61766,11.883333,-15.65,36
f8f945df-701d-e811-a6d2-9cb6d0e28a40,BOLAMA,61769,11.583333,-15.483333,20
fbf945df-701d-e811-a6d2-9cb6d0e28a40,BAFATA,61781,12.166667,-14.666667,43
fef945df-701d-e811-a6d2-9cb6d0e28a40,KOUNDARA,61802,12.566667,-13.516667,90
01fa45df-701d-e811-a6d2-9cb6d0e28a40,LABE,61809,11.316667,-12.3,1025.36
04fa45df-701d-e811-a6d2-9cb6d0e28a40,SIGUIRI,61811,11.433333,-9.166667,363.5
07fa45df-701d-e811-a6d2-9cb6d0e28a40,BOKE,61816,10.933333,-14.816667,69.4
0afa45df-701d-e811-a6d2-9cb6d0e28a40,KINDIA,61818,10.05,-12.866667,458.34
0dfa45df-701d-e811-a6d2-9cb6d0e28a40,MAMOU,61820,10.366667,-12.083333,785
10fa45df-701d-e811-a6d2-9cb6d0e28a40,KANKAN,61829,10.383333,-9.3,376.31
13fa45df-701d-e811-a6d2-9cb6d0e28a40,CONAKRY,61831,9.566667,-13.616667,0
4435dfe5-701d-e811-a6d2-9cb6d0e28a40,CONAKRY GBESSIA,61832,9.566667,-13.616667,25.79
4735dfe5-701d-e811-a6d2-9cb6d0e28a40,FARANAH BADALA,61833,10.033333,-10.75,463
4a35dfe5-701d-e811-a6d2-9cb6d0e28a40,KISSIDOUGOU,61834,9.216667,-10.216667,412
4d35dfe5-701d-e811-a6d2-9cb6d0e28a40,MACENTA,61847,8.533333,-9.5,559
5035dfe5-701d-e811-a6d2-9cb6d0e28a40,N'ZEREKORE,61849,7.75,-8.283333,475
5335dfe5-701d-e811-a6d2-9cb6d0e28a40,LUNGI,61856,8.616667,-13.2,27
5635dfe5-701d-e811-a6d2-9cb6d0e28a40,BONTHE,61866,7.533333,-12.5,8
5935dfe5-701d-e811-a6d2-9cb6d0e28a40,MAKENI,61873,8.55,-12.05,84
5c35dfe5-701d-e811-a6d2-9cb6d0e28a40,YELE,61877,8.416667,-11.833333,68
c3c72cec-701d-e811-a6d2-9cb6d0e28a40,NJALA,61878,8.1,-12.1,56
c6c72cec-701d-e811-a6d2-9cb6d0e28a40,BO,61881,7.95,-11.766667,93
c9c72cec-701d-e811-a6d2-9cb6d0e28a40,KABALA,61886,9.583333,-11.55,464
ccc72cec-701d-e811-a6d2-9cb6d0e28a40,DARU,61891,7.983333,-10.85,186
cfc72cec-701d-e811-a6d2-9cb6d0e28a40,SEFADU,61892,8.65,-10.966667,390
d2c72cec-701d-e811-a6d2-9cb6d0e28a40,ST. HELENA IS.,61901,-15.941944,-5.667222,436
d5c72cec-701d-e811-a6d2-9cb6d0e28a40,WIDE AWAKE AIRFIELD ASCENSION ISLAND,61902,-7.97,-14.405556,79
d8c72cec-701d-e811-a6d2-9cb6d0e28a40,ST. HELENA,61903,-15.939722,-5.669722,438
dbc72cec-701d-e811-a6d2-9cb6d0e28a40,S. TOME,61931,NaN,6.716667,13
996f3df2-701d-e811-a6d2-9cb6d0e28a40,PRINCIPE,61934,1.65,7.416667,5
9c6f3df2-701d-e811-a6d2-9cb6d0e28a40,DIEGO GARCIA,61966,-7.299722,72.4,8
9f6f3df2-701d-e811-a6d2-9cb6d0e28a40,DIEGO GARCIA ,61967,-7.3,72.4,3
a26f3df2-701d-e811-a6d2-9cb6d0e28a40,ILES GLORIEUSES,61968,-11.582778,47.289722,4
a56f3df2-701d-e811-a6d2-9cb6d0e28a40,ILE JUAN DE NOVA,61970,-17.054722,42.711944,10
a86f3df2-701d-e811-a6d2-9cb6d0e28a40,ILE EUROPA,61972,-22.344167,40.340556,6
ab6f3df2-701d-e811-a6d2-9cb6d0e28a40,AGALEGA,61974,-10.383333,56.6,4
ae6f3df2-701d-e811-a6d2-9cb6d0e28a40,SERGE-FROLOW (ILE TROMELIN),61976,-15.887778,54.520556,13
b16f3df2-701d-e811-a6d2-9cb6d0e28a40,PITON VILLERS RADAR,61978,-21.190556,55.573333,0
174438f8-701d-e811-a6d2-9cb6d0e28a40,LE COLORADO RADAR,61979,-20.911667,55.421944,0
1a4438f8-701d-e811-a6d2-9cb6d0e28a40,SAINT-DENIS GILLOT (REUNION),61980,-20.8925,55.528611,13
1d4438f8-701d-e811-a6d2-9cb6d0e28a40,Saint-Denis (Reunion),61982,-20.91,55.59,75
204438f8-701d-e811-a6d2-9cb6d0e28a40,ST. BRANDON (RAPHAEL ISLAND),61986,-16.45,59.616667,4
234438f8-701d-e811-a6d2-9cb6d0e28a40,RODRIGUES (POINT CANON),61988,-19.683333,63.416667,62
264438f8-701d-e811-a6d2-9cb6d0e28a40,PLAINE CORAIL (RODRIGUES),61989,-19.75,63.366667,34
294438f8-701d-e811-a6d2-9cb6d0e28a40,PLAISANCE (MAURITIUS),61990,-20.434444,57.683611,57
2c4438f8-701d-e811-a6d2-9cb6d0e28a40,VACOAS (MAURITIUS),61995,-20.2975,57.494722,425
2f4438f8-701d-e811-a6d2-9cb6d0e28a40,MARTIN DE VIVIES (ILE AMSTERDAM),61996,-37.795278,77.569167,29
598935fe-701d-e811-a6d2-9cb6d0e28a40,ALFRED FAURE (ILES CROZET),61997,-46.4325,51.856667,146
5c8935fe-701d-e811-a6d2-9cb6d0e28a40,PORT-AUX-FRANCAIS (ILES KERGUELEN),61998,-49.352222,70.243333,30
5f8935fe-701d-e811-a6d2-9cb6d0e28a40,NALUT,62002,31.514444,10.597778,621
628935fe-701d-e811-a6d2-9cb6d0e28a40,ZUARA,62007,32.555278,12.055556,4
658935fe-701d-e811-a6d2-9cb6d0e28a40,YEFREN,62008,32.040278,12.312778,691
688935fe-701d-e811-a6d2-9cb6d0e28a40,ESSBEEA,62009,32.322778,13.101667,0
6b8935fe-701d-e811-a6d2-9cb6d0e28a40,GARIAN,62011,32.091944,13.004167,728.9
6e8935fe-701d-e811-a6d2-9cb6d0e28a40,EL KHOMS,62012,32.400833,14.1425,25
718935fe-701d-e811-a6d2-9cb6d0e28a40,BENWLID,62014,31.740556,13.957222,271
88065804-711d-e811-a6d2-9cb6d0e28a40,MISURATA,62016,32.2425,15.021111,33
8b065804-711d-e811-a6d2-9cb6d0e28a40,ABU NJAYM,62018,30.355278,15.254167,90
8e065804-711d-e811-a6d2-9cb6d0e28a40,SIRTE,62019,31.208333,16.571944,13
91065804-711d-e811-a6d2-9cb6d0e28a40,BENINA,62053,32.1,20.266667,132
94065804-711d-e811-a6d2-9cb6d0e28a40,AL-MARJ,62054,32.516667,20.883333,335
97065804-711d-e811-a6d2-9cb6d0e28a40,TOBRUK,62062,32.095556,23.928889,51
9a065804-711d-e811-a6d2-9cb6d0e28a40,GHADAMES,62103,30.110833,9.490556,347
9d065804-711d-e811-a6d2-9cb6d0e28a40,GARIAT EL-SHARGHIA,62120,30.390833,13.585278,497
a0065804-711d-e811-a6d2-9cb6d0e28a40,EL HAMADA,62121,29.516667,12.933333,623
e943700a-711d-e811-a6d2-9cb6d0e28a40,HON,62131,29.134167,15.935,267
ec43700a-711d-e811-a6d2-9cb6d0e28a40,ZALLA,62140,28.585556,17.299722,336
ef43700a-711d-e811-a6d2-9cb6d0e28a40,JALO,62161,29.0275,21.546111,46
f243700a-711d-e811-a6d2-9cb6d0e28a40,GIGHBUB,62176,29.754444,24.516389,-1
f543700a-711d-e811-a6d2-9cb6d0e28a40,GHAT,62212,25.139722,10.151111,693
f843700a-711d-e811-a6d2-9cb6d0e28a40,TRAGEN,62225,25.943611,14.417778,0
fb43700a-711d-e811-a6d2-9cb6d0e28a40,TAZERBO,62259,25.672778,21.090556,261.15
fe43700a-711d-e811-a6d2-9cb6d0e28a40,KUFRA,62271,24.198611,23.3,436
0144700a-711d-e811-a6d2-9cb6d0e28a40,SIDI BARRANI,62301,31.616667,25.9,25.11
42567e10-711d-e811-a6d2-9cb6d0e28a40,SALLUM PLATEAU,62305,31.570278,25.131667,6
45567e10-711d-e811-a6d2-9cb6d0e28a40,MERSA MATRUH,62306,31.325278,27.221667,30
48567e10-711d-e811-a6d2-9cb6d0e28a40,DABAA,62309,31.032778,28.444722,18
4b567e10-711d-e811-a6d2-9cb6d0e28a40,NOUZHA,62318,31.181667,29.946389,7
4e567e10-711d-e811-a6d2-9cb6d0e28a40,ROSETTA,62324,31.453611,30.370278,3.4
51567e10-711d-e811-a6d2-9cb6d0e28a40,BALTIM,62325,31.553889,31.084444,2.17
54567e10-711d-e811-a6d2-9cb6d0e28a40,DAMIETTA,62330,31.416667,31.816667,3.4
57567e10-711d-e811-a6d2-9cb6d0e28a40,PORT SAID EL GAMIL,62332,31.278889,32.237778,6.1
5a567e10-711d-e811-a6d2-9cb6d0e28a40,RAFAH-AGRIMET,62335,31.209167,34.205556,75
7c560417-711d-e811-a6d2-9cb6d0e28a40,EL ARISH-AGRIMET,62336,31.088611,33.821667,17
7f560417-711d-e811-a6d2-9cb6d0e28a40,EL ARISH,62337,31.073333,33.835833,31.8
82560417-711d-e811-a6d2-9cb6d0e28a40,TAHRIR,62345,30.65,30.7,16
85560417-711d-e811-a6d2-9cb6d0e28a40,WADI EL NATROON AGRIMET,62357,30.4025,30.363333,1
88560417-711d-e811-a6d2-9cb6d0e28a40,SHEBIN EL KOM,62360,30.6,31.016667,13.85
8b560417-711d-e811-a6d2-9cb6d0e28a40,CAIRO,62366,30.111389,31.413889,74.5
8e560417-711d-e811-a6d2-9cb6d0e28a40,BAHTIM AGRIMET,62369,30.143333,31.255,16.98
91560417-711d-e811-a6d2-9cb6d0e28a40,CAIRO H.Q,62371,30.083333,31.283333,26.4
94560417-711d-e811-a6d2-9cb6d0e28a40,GIZA AGRIMET,62375,30.05,31.216667,23
870b171d-711d-e811-a6d2-9cb6d0e28a40,HELWAN,62378,29.862778,31.349167,140.7
8a0b171d-711d-e811-a6d2-9cb6d0e28a40,FAYOUM,62381,29.3,30.85,23.2
8d0b171d-711d-e811-a6d2-9cb6d0e28a40,MINYA,62387,28.083333,30.733333,40.5
900b171d-711d-e811-a6d2-9cb6d0e28a40,MALWY  AGRIMET,62389,27.7,30.75,44.65
930b171d-711d-e811-a6d2-9cb6d0e28a40,ASYUT  AGRIMET,62392,27.2,31.166667,52
960b171d-711d-e811-a6d2-9cb6d0e28a40,ASYUT,62393,27.038056,31.011944,226
990b171d-711d-e811-a6d2-9cb6d0e28a40,SHOAG AIRPORT,62398,26.342778,31.742778,70.12
9c0b171d-711d-e811-a6d2-9cb6d0e28a40,SOUTH OF VALLEY UNIVERSITY,62403,26.200278,32.746667,77.3
9f0b171d-711d-e811-a6d2-9cb6d0e28a40,LUXOR,62405,25.670833,32.706389,99
e7063e23-711d-e811-a6d2-9cb6d0e28a40,EDFOU,62408,24.984444,32.8325,89
ea063e23-711d-e811-a6d2-9cb6d0e28a40,ASSWAN,62414,23.964444,32.82,194
ed063e23-711d-e811-a6d2-9cb6d0e28a40,SIWA,62417,29.2,25.483333,-13.26
f0063e23-711d-e811-a6d2-9cb6d0e28a40,ABU SIMBEL,62419,22.375833,31.611667,192
f3063e23-711d-e811-a6d2-9cb6d0e28a40,BAHARIA,62420,28.333333,28.9,129.5
f6063e23-711d-e811-a6d2-9cb6d0e28a40,FARAFRA,62423,27.058333,27.989167,92.1
f9063e23-711d-e811-a6d2-9cb6d0e28a40,SHARK-EL-OUINAT,62425,22.583333,28.716111,273.81
efd97d39-701d-e811-a6d2-9cb6d0e28a40,DAKHLA ,62432,25.502778,28.9725,111.27
ff063e23-711d-e811-a6d2-9cb6d0e28a40,KHARGA AGRIMET,62435,25.464444,30.5425,72.75
44817f29-711d-e811-a6d2-9cb6d0e28a40,ISMAILIA,62440,30.591667,32.247222,12.74
47817f29-711d-e811-a6d2-9cb6d0e28a40,EL-SUEZ,62450,29.866667,32.466667,3.6
4a817f29-711d-e811-a6d2-9cb6d0e28a40,NEKHEL,62452,29.914444,33.740833,403
4d817f29-711d-e811-a6d2-9cb6d0e28a40,EL HASANA,62453,30.465833,33.778889,226
50817f29-711d-e811-a6d2-9cb6d0e28a40,BEAR EL ABD,62454,30.974722,32.758889,17.9
53817f29-711d-e811-a6d2-9cb6d0e28a40,RAS SEDR,62455,29.584444,32.7175,16.3
56817f29-711d-e811-a6d2-9cb6d0e28a40,TABA,62456,29.587778,34.778056,749.85
59817f29-711d-e811-a6d2-9cb6d0e28a40,SANT KATREIN,62457,28.685278,34.0625,1350
5c817f29-711d-e811-a6d2-9cb6d0e28a40,ABURDEES,62458,28.910556,33.195556,7.69
2d0ab52f-711d-e811-a6d2-9cb6d0e28a40,EL TOR,62459,28.208889,33.645556,14
300ab52f-711d-e811-a6d2-9cb6d0e28a40,SHARM EL SHEIKH,62460,27.978611,34.393333,51
330ab52f-711d-e811-a6d2-9cb6d0e28a40,HURGUADA,62463,27.178611,33.800833,14.1
360ab52f-711d-e811-a6d2-9cb6d0e28a40,HURGUADA POLLUTION,62464,27.285556,33.747778,6.5
390ab52f-711d-e811-a6d2-9cb6d0e28a40,KOSSEIR,62465,26.135556,34.258333,10.8
3c0ab52f-711d-e811-a6d2-9cb6d0e28a40,DAHAB,62467,28.491944,34.500556,19.3
3f0ab52f-711d-e811-a6d2-9cb6d0e28a40,SHALATIN,62476,23.130833,35.584167,21.44
420ab52f-711d-e811-a6d2-9cb6d0e28a40,WADI HALFA,62600,21.816667,31.35,190
450ab52f-711d-e811-a6d2-9cb6d0e28a40,HALIB,62615,22.216667,36.65,2
cee0ef35-711d-e811-a6d2-9cb6d0e28a40,STATION NO 6,62620,20.75,32.55,0
d1e0ef35-711d-e811-a6d2-9cb6d0e28a40,ARBAT,62635,19.833333,36.966667,120
d4e0ef35-711d-e811-a6d2-9cb6d0e28a40,ABU HAMED,62640,19.533333,33.316667,312
d7e0ef35-711d-e811-a6d2-9cb6d0e28a40,PORT SUDAN,62641,19.583333,37.216667,42
dae0ef35-711d-e811-a6d2-9cb6d0e28a40,DONGOLA,62650,19.166667,30.483333,226
dde0ef35-711d-e811-a6d2-9cb6d0e28a40,SUAKIN,62652,19.1,37.333333,3
e0e0ef35-711d-e811-a6d2-9cb6d0e28a40,KARIMA,62660,18.55,31.85,249
e3e0ef35-711d-e811-a6d2-9cb6d0e28a40,TOKAR,62671,18.433333,37.733333,19
e6e0ef35-711d-e811-a6d2-9cb6d0e28a40,AGIG,62675,18.233333,38.183333,2
72ff893c-711d-e811-a6d2-9cb6d0e28a40,ATBARA,62680,17.7,33.966667,345
75ff893c-711d-e811-a6d2-9cb6d0e28a40,HUDEIBA,62682,17.566667,33.933333,350
78ff893c-711d-e811-a6d2-9cb6d0e28a40,SHENDI,62700,16.7,33.433333,360
7bff893c-711d-e811-a6d2-9cb6d0e28a40,KHARTOUM,62721,15.6,32.55,380
7eff893c-711d-e811-a6d2-9cb6d0e28a40,AROMA,62722,15.833333,36.15,0
81ff893c-711d-e811-a6d2-9cb6d0e28a40,SHAMBAT OBSERVATORY,62723,15.666667,32.533333,380
84ff893c-711d-e811-a6d2-9cb6d0e28a40,KASSALA,62730,15.466667,36.4,500
87ff893c-711d-e811-a6d2-9cb6d0e28a40,HALFA EL GAIDIDA,62733,15.316667,35.6,451
8aff893c-711d-e811-a6d2-9cb6d0e28a40,ED DUEIM,62750,14,32.333333,378
562bdc42-711d-e811-a6d2-9cb6d0e28a40,WAD MEDANI,62751,14.4,33.483333,408
592bdc42-711d-e811-a6d2-9cb6d0e28a40,GEDAREF,62752,14.033333,35.4,599
5c2bdc42-711d-e811-a6d2-9cb6d0e28a40,EL FASHER,62760,13.616667,25.333333,730
5f2bdc42-711d-e811-a6d2-9cb6d0e28a40,SENNAR,62762,13.55,33.616667,418
622bdc42-711d-e811-a6d2-9cb6d0e28a40,GENINA,62770,13.483333,22.45,805
652bdc42-711d-e811-a6d2-9cb6d0e28a40,EL OBEID,62771,13.166667,30.233333,574
682bdc42-711d-e811-a6d2-9cb6d0e28a40,KOSTI,62772,13.166667,32.666667,381
6b2bdc42-711d-e811-a6d2-9cb6d0e28a40,UMM BENIN,62774,13.066667,33.95,435
6e2bdc42-711d-e811-a6d2-9cb6d0e28a40,EN NAHUD,62781,12.7,28.433333,564
ee392249-711d-e811-a6d2-9cb6d0e28a40,NYALA,62790,12.05,24.883333,643
f1392249-711d-e811-a6d2-9cb6d0e28a40,ABU NA'AMA,62795,12.733333,34.133333,445
f4392249-711d-e811-a6d2-9cb6d0e28a40,RENK,62801,11.75,32.783333,282
f7392249-711d-e811-a6d2-9cb6d0e28a40,RASHAD,62803,11.866667,31.05,885
fa392249-711d-e811-a6d2-9cb6d0e28a40,DAMAZINE,62805,11.783333,34.383333,470
fd392249-711d-e811-a6d2-9cb6d0e28a40,BABANUSA,62809,11.333333,27.816667,453
003a2249-711d-e811-a6d2-9cb6d0e28a40,KADOGLLI,62810,11,29.716667,499
033a2249-711d-e811-a6d2-9cb6d0e28a40,MALKAL,62840,9.55,31.65,388
063a2249-711d-e811-a6d2-9cb6d0e28a40,RAGA,62871,8.466667,25.683333,545
5c13834f-711d-e811-a6d2-9cb6d0e28a40,WAU,62880,7.7,28.016667,438
5f13834f-711d-e811-a6d2-9cb6d0e28a40,JUBA,62941,4.866667,31.6,457
6213834f-711d-e811-a6d2-9cb6d0e28a40,NACFA,63006,16.666667,38.333333,0
6513834f-711d-e811-a6d2-9cb6d0e28a40,ASMARA,63021,15.283333,38.916667,2325
6813834f-711d-e811-a6d2-9cb6d0e28a40,MASSAWA,63023,15.616667,39.45,0
6b13834f-711d-e811-a6d2-9cb6d0e28a40,ASSAB,63043,13.066667,42.716667,14
6e13834f-711d-e811-a6d2-9cb6d0e28a40,DJIBOUTI,63125,11.55,43.15,19
7113834f-711d-e811-a6d2-9cb6d0e28a40,OBOLEH,63145,11.166667,42.716667,0
7413834f-711d-e811-a6d2-9cb6d0e28a40,BORAMA,63150,9.95,43.183333,1454
52e9f355-711d-e811-a6d2-9cb6d0e28a40,BERBERA,63160,10.416667,45.016667,9
55e9f355-711d-e811-a6d2-9cb6d0e28a40,HARGEISA,63170,9.5,44.083333,1326
58e9f355-711d-e811-a6d2-9cb6d0e28a40,BURAO,63175,9.516667,45.566667,1032
5be9f355-711d-e811-a6d2-9cb6d0e28a40,ERIGAVO,63180,10.633333,47.366667,1743
5ee9f355-711d-e811-a6d2-9cb6d0e28a40,LAS-ANOD,63190,8.5,47.366667,700
61e9f355-711d-e811-a6d2-9cb6d0e28a40,ALULA ,63200,11.95,50.733333,2
64e9f355-711d-e811-a6d2-9cb6d0e28a40,BOSASO,63210,11.283333,49.183333,2
67e9f355-711d-e811-a6d2-9cb6d0e28a40,SCUSCIUBAN,63220,10.3,50.233333,344
6ae9f355-711d-e811-a6d2-9cb6d0e28a40,GARDO,63225,9.516667,49.083333,812
418b505c-711d-e811-a6d2-9cb6d0e28a40,GAROE,63227,7.95,48.5,0
448b505c-711d-e811-a6d2-9cb6d0e28a40,EIL,63228,7.95,49.783333,0
478b505c-711d-e811-a6d2-9cb6d0e28a40,GALCAYO,63230,6.85,47.266667,302
4a8b505c-711d-e811-a6d2-9cb6d0e28a40,OBBIA,63235,5.333333,48.566667,10
4d8b505c-711d-e811-a6d2-9cb6d0e28a40,EL BUR,63237,4.7,46.616667,175
508b505c-711d-e811-a6d2-9cb6d0e28a40,BELET UEN,63240,4.7,45.216667,173
538b505c-711d-e811-a6d2-9cb6d0e28a40,HUDDUR,63245,4.183333,43.866667,0
568b505c-711d-e811-a6d2-9cb6d0e28a40,ISCIA BAIDOA,63247,3.133333,43.666667,487
14097262-711d-e811-a6d2-9cb6d0e28a40,LUG-GANANE,63248,3.583333,42.45,0
17097262-711d-e811-a6d2-9cb6d0e28a40,BARDERA,63250,2.35,42.3,116
1a097262-711d-e811-a6d2-9cb6d0e28a40,MOGADISCIO,63260,2.033333,45.35,9
1d097262-711d-e811-a6d2-9cb6d0e28a40,CHISIMAIO,63270,NaN,42.433333,10
20097262-711d-e811-a6d2-9cb6d0e28a40,MAKALE,63330,13.5,39.483333,2070
23097262-711d-e811-a6d2-9cb6d0e28a40,GONDAR,63331,12.55,37.416667,1967
26097262-711d-e811-a6d2-9cb6d0e28a40,BAHAR DAR,63332,11.6,37.416667,1770
29097262-711d-e811-a6d2-9cb6d0e28a40,COMBOLCHA,63333,11.116667,39.733333,1903
2c097262-711d-e811-a6d2-9cb6d0e28a40,DEBREMARCOS,63334,10.333333,37.666667,2515
a734da68-711d-e811-a6d2-9cb6d0e28a40,LEKEMTE,63340,9.083333,36.45,2080
aa34da68-711d-e811-a6d2-9cb6d0e28a40,JIMMA,63402,7.666667,36.833333,1725
ad34da68-711d-e811-a6d2-9cb6d0e28a40,GORE,63403,8.15,35.533333,2002
b034da68-711d-e811-a6d2-9cb6d0e28a40,ADDIS ABABA-BOLE,63450,9.033333,38.75,2354
b334da68-711d-e811-a6d2-9cb6d0e28a40,HARAR MEDA,63451,8.733333,38.95,1900
b634da68-711d-e811-a6d2-9cb6d0e28a40,METEHARA,63453,8.866667,39.9,930
b934da68-711d-e811-a6d2-9cb6d0e28a40,AWASSA,63460,7.083333,38.483333,1750
bc34da68-711d-e811-a6d2-9cb6d0e28a40,DIREDAWA,63471,9.6,41.85,1260
bf34da68-711d-e811-a6d2-9cb6d0e28a40,ROBE/BALE,63474,7.133333,40,2480
7ef7456f-711d-e811-a6d2-9cb6d0e28a40,GODE,63478,5.9,43.583333,295
81f7456f-711d-e811-a6d2-9cb6d0e28a40,ARBA MINCH,63500,6.083333,37.633333,1290
84f7456f-711d-e811-a6d2-9cb6d0e28a40,NEGHELLE,63533,5.333333,39.566667,1544
87f7456f-711d-e811-a6d2-9cb6d0e28a40,ARUA,63602,3.05,30.916667,1211
8af7456f-711d-e811-a6d2-9cb6d0e28a40,LODWAR,63612,3.118611,35.64,505.97
8df7456f-711d-e811-a6d2-9cb6d0e28a40,PARAA,63628,2.3,31.583333,693
90f7456f-711d-e811-a6d2-9cb6d0e28a40,GULU,63630,2.75,32.333333,1105
93f7456f-711d-e811-a6d2-9cb6d0e28a40,MASINDI,63654,1.683333,31.716667,1147
96f7456f-711d-e811-a6d2-9cb6d0e28a40,SOROTI,63658,1.716667,33.616667,1123
f9aad575-711d-e811-a6d2-9cb6d0e28a40,KITALE,63661,1.016944,35.011667,560.83
fcaad575-711d-e811-a6d2-9cb6d0e28a40,WAJIR,63671,1.74,40.086667,243.84
ffaad575-711d-e811-a6d2-9cb6d0e28a40,KASESE,63674,NaN,30.1,961
02abd575-711d-e811-a6d2-9cb6d0e28a40,KAMPALA,63680,NaN,32.616667,1140
05abd575-711d-e811-a6d2-9cb6d0e28a40,JINJA,63682,NaN,33.183333,1173
08abd575-711d-e811-a6d2-9cb6d0e28a40,TORORO,63684,NaN,34.166667,1171
0babd575-711d-e811-a6d2-9cb6d0e28a40,ELDORET INTERNATIONAL AIRPORT,63688,NaN,35.223611,1940.97
0eabd575-711d-e811-a6d2-9cb6d0e28a40,MERU,63695,NaN,37.650833,1524
11abd575-711d-e811-a6d2-9cb6d0e28a40,MBARARA,63702,NaN,30.65,1413
28996f7c-711d-e811-a6d2-9cb6d0e28a40,ENTEBBE AIRPORT,63705,NaN,32.45,1155
2b996f7c-711d-e811-a6d2-9cb6d0e28a40,KISUMU,63708,NaN,34.728889,1148.79
2e996f7c-711d-e811-a6d2-9cb6d0e28a40,KISII,63709,NaN,34.788611,1770.89
31996f7c-711d-e811-a6d2-9cb6d0e28a40,NAKURU,63714,NaN,36.1025,1901.04
34996f7c-711d-e811-a6d2-9cb6d0e28a40,NYERI,63717,NaN,36.980556,1798.32
37996f7c-711d-e811-a6d2-9cb6d0e28a40,EMBU,63720,NaN,37.458889,1493.52
3a996f7c-711d-e811-a6d2-9cb6d0e28a40,GARISSA,63723,NaN,39.648611,128.02
3d996f7c-711d-e811-a6d2-9cb6d0e28a40,KABALE,63726,-1.25,29.983333,1869
40996f7c-711d-e811-a6d2-9cb6d0e28a40,BUKOBA,63729,-1.333333,31.816667,1137
6ca6fe82-711d-e811-a6d2-9cb6d0e28a40,MUSOMA,63733,-1.5,33.8,1147
6fa6fe82-711d-e811-a6d2-9cb6d0e28a40,JOMO KENYATTA NTERNATIONAL AIRPORT,63740,-1.3275,36.916389,1624.28
72a6fe82-711d-e811-a6d2-9cb6d0e28a40,DAGORETTI CORNER,63741,-1.303611,36.759722,1798.32
75a6fe82-711d-e811-a6d2-9cb6d0e28a40,MWANZA,63756,-2.466667,32.916667,1140
78a6fe82-711d-e811-a6d2-9cb6d0e28a40,LAMU,63772,-2.204444,40.836944,1.83
7ba6fe82-711d-e811-a6d2-9cb6d0e28a40,SHINYANGA,63784,-3.65,33.35,1000
7ea6fe82-711d-e811-a6d2-9cb6d0e28a40,ARUSHA,63789,-3.333333,36.616667,1387
81a6fe82-711d-e811-a6d2-9cb6d0e28a40,MOSHI,63790,-3.35,37.333333,831
a6ce2d89-711d-e811-a6d2-9cb6d0e28a40,KILIMANJARO INT,63791,-3.416667,37.066667,896
a9ce2d89-711d-e811-a6d2-9cb6d0e28a40,VOI,63793,-3.398056,38.558056,559.92
acce2d89-711d-e811-a6d2-9cb6d0e28a40,KIGOMA,63801,-4.883333,29.633333,885
afce2d89-711d-e811-a6d2-9cb6d0e28a40,SINGIDA,63810,-4.8,34.716667,1307
b2ce2d89-711d-e811-a6d2-9cb6d0e28a40,SAME,63816,-4.083333,37.716667,872
b5ce2d89-711d-e811-a6d2-9cb6d0e28a40,MOMBASA INTERNATIONAL AIRPORT,63820,-4.015,39.606389,5.49
b8ce2d89-711d-e811-a6d2-9cb6d0e28a40,TABORA AIRPORT,63832,-5.083333,32.833333,1190
bbce2d89-711d-e811-a6d2-9cb6d0e28a40,HANDENI,63840,-5.433333,38.033333,756
0da7378f-711d-e811-a6d2-9cb6d0e28a40,TANGA,63844,-5.083333,39.066667,35
10a7378f-711d-e811-a6d2-9cb6d0e28a40,PEMBA/KARUME,63845,-5.25,39.816667,25
13a7378f-711d-e811-a6d2-9cb6d0e28a40,DODOMA,63862,-6.166667,35.766667,1120
16a7378f-711d-e811-a6d2-9cb6d0e28a40,MOROGORO,63866,-6.833333,37.65,526
19a7378f-711d-e811-a6d2-9cb6d0e28a40,ZANZIBAR/KISAUNI,63870,-6.216667,39.216667,15
1ca7378f-711d-e811-a6d2-9cb6d0e28a40,SUMBAWANGA,63881,-7.966667,31.633333,1923
1fa7378f-711d-e811-a6d2-9cb6d0e28a40,IRINGA,63887,-7.666667,35.75,1428
22a7378f-711d-e811-a6d2-9cb6d0e28a40,DAR ES SALAAM INT,63894,-6.866667,39.2,55
44073795-711d-e811-a6d2-9cb6d0e28a40,MAFIA KILINDONI,63895,-7.916667,39.666667,21
47073795-711d-e811-a6d2-9cb6d0e28a40,MBEYA,63932,-8.933333,33.466667,1707
4a073795-711d-e811-a6d2-9cb6d0e28a40,SONGEA,63962,-10.683333,35.583333,1067
4d073795-711d-e811-a6d2-9cb6d0e28a40,NACHINGWEA,63969,-10.35,38.75,465
50073795-711d-e811-a6d2-9cb6d0e28a40,MTWARA,63971,-10.266667,40.183333,113
53073795-711d-e811-a6d2-9cb6d0e28a40,SEYCHELLES INTERNATIONAL AIRPORT,63980,-4.666667,55.516667,3
56073795-711d-e811-a6d2-9cb6d0e28a40,PRASLIN,63981,-5.316667,55.683333,3
